"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2009","2009",-4.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2010","2010",-3.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2011","2011",-3.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2012","2012",-3.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2013","2013",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2014","2014",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2015","2015",-3.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2016","2016",-3.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2017","2017",-3.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2018","2018",-3.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2019","2019",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2020","2020",-3.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1995","1995",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1996","1996",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1997","1997",-3.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1998","1998",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1999","1999",-3.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2000","2000",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2001","2001",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2002","2002",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2003","2003",-3.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2004","2004",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2005","2005",-3.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2006","2006",-3.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2007","2007",-3.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2008","2008",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2009","2009",-3.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2010","2010",-3.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2011","2011",-3.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2012","2012",-3.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2013","2013",-3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2014","2014",-3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2015","2015",-2.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2016","2016",-2.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2017","2017",-2.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2018","2018",-2.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2019","2019",-3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2020","2020",-2.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1995","1995",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1996","1996",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1997","1997",-3.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1998","1998",-3.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1999","1999",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2000","2000",-3.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2001","2001",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2002","2002",-3.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2003","2003",-3.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2004","2004",-3.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2005","2005",-3.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2006","2006",-3.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2007","2007",-3.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2008","2008",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2009","2009",-3.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2010","2010",-3.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2011","2011",-3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2012","2012",-3.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2013","2013",-2.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2014","2014",-2.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2015","2015",-2.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2016","2016",-2.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2017","2017",-2.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2018","2018",-2.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2019","2019",-2.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2020","2020",-2.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1995","1995",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1996","1996",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1997","1997",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1998","1998",-1.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","1999","1999",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2000","2000",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2001","2001",-1.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2002","2002",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2003","2003",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2004","2004",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2005","2005",-1.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2006","2006",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2007","2007",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2008","2008",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2009","2009",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2010","2010",-2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2011","2011",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2012","2012",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2013","2013",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2014","2014",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2015","2015",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2016","2016",-1.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2017","2017",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2018","2018",-1.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2019","2019",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","IRL","Ireland","2020","2020",-1.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","1995","1995",-6.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","1996","1996",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","1997","1997",-6.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","1998","1998",-6.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","1999","1999",-6.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2000","2000",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2001","2001",-6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2002","2002",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2003","2003",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2004","2004",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2005","2005",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2006","2006",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2007","2007",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2008","2008",-5.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2009","2009",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2010","2010",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2011","2011",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2012","2012",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2013","2013",-4.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2014","2014",-4.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2015","2015",-4.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2016","2016",-4.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2017","2017",-4.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2018","2018",-4.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2019","2019",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ITA","Italy","2020","2020",-4.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","1995","1995",-5.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","1996","1996",-5.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","1997","1997",-5.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","1998","1998",-5.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","1999","1999",-5.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2000","2000",-5.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2001","2001",-5.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2002","2002",-5.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2003","2003",-4.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2004","2004",-5.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2005","2005",-4.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2006","2006",-5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2007","2007",-4.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2008","2008",-4.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2009","2009",-4.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2010","2010",-4.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2011","2011",-4.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2012","2012",-4.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2013","2013",-4.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2014","2014",-4.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2015","2015",-4.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2016","2016",-4.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2017","2017",-4.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2018","2018",-4.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2019","2019",-4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","ITA","Italy","2020","2020",-4.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","1995","1995",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","1996","1996",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","1997","1997",-4.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","1998","1998",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","1999","1999",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2000","2000",-4.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2001","2001",-4.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2002","2002",-4.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2003","2003",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2004","2004",-4.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2005","2005",-4.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2006","2006",-4.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2007","2007",-4.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2008","2008",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2009","2009",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2010","2010",-4.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2011","2011",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2012","2012",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2013","2013",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","ITA","Italy","2014","2014",-4,,
